# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1024       1.458508362971e-10       5.461859756104e-12      -9.121172520633e-12       0.000000000000e+00       5.728981855508e-15       1.999146657404e-16       2.480157637139e-16 
 1025       1.461333548129e-10       5.426566192744e-12      -9.260191538693e-12       0.000000000000e+00       5.707001251498e-15       1.909273695264e-16       2.464191875707e-16 
 1026       1.464291088781e-10       5.390704005406e-12      -9.395988740424e-12       0.000000000000e+00       5.685123213828e-15       1.821162383761e-16       2.447959252302e-16 
 1027       1.467377331256e-10       5.354288841590e-12      -9.528531629120e-12       0.000000000000e+00       5.663347271556e-15       1.734764371039e-16       2.431471265981e-16 
 1028       1.470588588998e-10       5.317336486383e-12      -9.657787576376e-12       0.000000000000e+00       5.641672943994e-15       1.650030860201e-16       2.414739512807e-16 
 1029       1.473921142473e-10       5.279862862803e-12      -9.783723821872e-12       0.000000000000e+00       5.620099740672e-15       1.566912608174e-16       2.397775686083e-16 
 1030       1.477371239092e-10       5.241884032148e-12      -9.906307473155e-12       0.000000000000e+00       5.598627161316e-15       1.485359924563e-16       2.380591576602e-16 
 1031       1.480935093126e-10       5.203416194338e-12      -1.002550550542e-11       0.000000000000e+00       5.577254695812e-15       1.405322670514e-16       2.363199072880e-16 
 1032       1.484608885618e-10       5.164475688262e-12      -1.014128476131e-11       0.000000000000e+00       5.555981824180e-15       1.326750257567e-16       2.345610161402e-16 
 1033       1.488388764308e-10       5.125078992124e-12      -1.025361195065e-11       0.000000000000e+00       5.534808016543e-15       1.249591646521e-16       2.327836926864e-16 
 1034       1.492270843541e-10       5.085242723790e-12      -1.036245365030e-11       0.000000000000e+00       5.513732733096e-15       1.173795346290e-16       2.309891552409e-16 
 1035       1.496251204189e-10       5.044983641129e-12      -1.046777630387e-11       0.000000000000e+00       5.492755424077e-15       1.099309412763e-16       2.291786319873e-16 
 1036       1.500325893563e-10       5.004318642364e-12      -1.056954622155e-11       0.000000000000e+00       5.471875529738e-15       1.026081447660e-16       2.273533610025e-16 
 1037       1.504490925335e-10       4.963264766416e-12      -1.066772957987e-11       0.000000000000e+00       5.451092480315e-15       9.540585973942e-17       2.255145902808e-16 
 1038       1.508742279449e-10       4.921839193247e-12      -1.076229242150e-11       0.000000000000e+00       5.430405695996e-15       8.831875519303e-17       2.236635777578e-16 
 1039       1.513075902040e-10       4.880059244210e-12      -1.085320065499e-11       0.000000000000e+00       5.409814586895e-15       8.134145436422e-17       2.218015913348e-16 
 1040       1.517487705351e-10       4.837942382392e-12      -1.094042005461e-11       0.000000000000e+00       5.389318553017e-15       7.446853461724e-17       2.199299089028e-16 
 1041       1.521973567648e-10       4.795506212959e-12      -1.102391626009e-11       0.000000000000e+00       5.368916984235e-15       6.769452732912e-17       2.180498183669e-16 
 1042       1.526529333135e-10       4.752768483503e-12      -1.110365477644e-11       0.000000000000e+00       5.348609260253e-15       6.101391777555e-17       2.161626176697e-16 
 1043       1.531150811876e-10       4.709747084389e-12      -1.117960097368e-11       0.000000000000e+00       5.328394750581e-15       5.442114501674e-17       2.142696148163e-16 
 1044       1.535833779705e-10       4.666460049097e-12      -1.125172008667e-11       0.000000000000e+00       5.308272814503e-15       4.791060178332e-17       2.123721278978e-16 
 1045       1.540573978147e-10       4.622925554572e-12      -1.131997721487e-11       0.000000000000e+00       5.288242801050e-15       4.147663436225e-17       2.104714851155e-16 
 1046       1.545367114331e-10       4.579161921567e-12      -1.138433732214e-11       0.000000000000e+00       5.268304048964e-15       3.511354248269e-17       2.085690248054e-16 
 1047       1.550208860908e-10       4.535187614987e-12      -1.144476523650e-11       0.000000000000e+00       5.248455886677e-15       2.881557920189e-17       2.066660954618e-16 
 1048       1.555094855970e-10       4.491021244239e-12      -1.150122564992e-11       0.000000000000e+00       5.228697632272e-15       2.257695079108e-17       2.047640557619e-16 
 1049       1.560020702960e-10       4.446681563575e-12      -1.155368311811e-11       0.000000000000e+00       5.209028593460e-15       1.639181662136e-17       2.028642745894e-16 
 1050       1.564981970596e-10       4.402187472437e-12      -1.160210206030e-11       0.000000000000e+00       5.189448067547e-15       1.025428904960e-17       2.009681310592e-16 
 1051       1.569974452930e-10       4.357557305931e-12      -1.164645690208e-11       0.000000000000e+00       5.169955416246e-15       4.159652774627e-18       1.990767524552e-16 
 1052       1.574994953668e-10       4.312806694730e-12      -1.168676265880e-11       0.000000000000e+00       5.150550291311e-15      -1.891958301247e-18       1.971902240066e-16 
 1053       1.580040512589e-10       4.267950676106e-12      -1.172304477687e-11       0.000000000000e+00       5.131232411978e-15      -7.899187049406e-18       1.953083681752e-16 
 1054       1.585108146330e-10       4.223004401378e-12      -1.175532903012e-11       0.000000000000e+00       5.112001490392e-15      -1.386066793246e-17       1.934310057406e-16 
 1055       1.590194848330e-10       4.177983136179e-12      -1.178364152071e-11       0.000000000000e+00       5.092857231580e-15      -1.977502698599e-17       1.915579557960e-16 
 1056       1.595297588774e-10       4.132902260722e-12      -1.180800867999e-11       0.000000000000e+00       5.073799333432e-15      -2.564088180031e-17       1.896890357437e-16 
 1057       1.600413314540e-10       4.087777270075e-12      -1.182845726940e-11       0.000000000000e+00       5.054827486678e-15      -3.145684150224e-17       1.878240612910e-16 
 1058       1.605538949141e-10       4.042623774421e-12      -1.184501438132e-11       0.000000000000e+00       5.035941374867e-15      -3.722150673684e-17       1.859628464457e-16 
 1059       1.610671392674e-10       3.997457499337e-12      -1.185770744002e-11       0.000000000000e+00       5.017140674347e-15      -4.293346964917e-17       1.841052035118e-16 
 1060       1.615807521757e-10       3.952294286052e-12      -1.186656420247e-11       0.000000000000e+00       4.998425054240e-15      -4.859131386607e-17       1.822509430854e-16 
 1061       1.620944189483e-10       3.907150091724e-12      -1.187161275925e-11       0.000000000000e+00       4.979794176422e-15      -5.419361447790e-17       1.803998740500e-16 
 1062       1.626078225356e-10       3.862040989705e-12      -1.187288153546e-11       0.000000000000e+00       4.961247695502e-15      -5.973893802030e-17       1.785518035725e-16 
 1063       1.631206435242e-10       3.816983169807e-12      -1.187039929158e-11       0.000000000000e+00       4.942785258797e-15      -6.522584245595e-17       1.767065370985e-16 
 1064       1.636325601310e-10       3.771992938578e-12      -1.186419512434e-11       0.000000000000e+00       4.924406506317e-15      -7.065287715634e-17       1.748638783484e-16 
 1065       1.641432481980e-10       3.727086719563e-12      -1.185429846763e-11       0.000000000000e+00       4.906111070734e-15      -7.601858288349e-17       1.730236293129e-16 
 1066       1.646523811863e-10       3.682281053577e-12      -1.184073909336e-11       0.000000000000e+00       4.887898577370e-15      -8.132149177177e-17       1.711855902485e-16 
 1067       1.651596301709e-10       3.637592598972e-12      -1.182354711238e-11       0.000000000000e+00       4.869768644168e-15      -8.656012730958e-17       1.693495596733e-16 
 1068       1.656646638351e-10       3.593038131906e-12      -1.180275297530e-11       0.000000000000e+00       4.851720881673e-15      -9.173300432119e-17       1.675153343630e-16 
 1069       1.661671484651e-10       3.548634546612e-12      -1.177838747346e-11       0.000000000000e+00       4.833754893010e-15      -9.683862894844e-17       1.656827093458e-16 
 1070       1.666667479442e-10       3.504398855667e-12      -1.175048173972e-11       0.000000000000e+00       4.815870273864e-15      -1.018754986325e-16       1.638514778989e-16 
 1071       1.671631237472e-10       3.460348190258e-12      -1.171906724942e-11       0.000000000000e+00       4.798066612456e-15      -1.068421020957e-16       1.620214315437e-16 
 1072       1.676559349354e-10       3.416499800453e-12      -1.168417582121e-11       0.000000000000e+00       4.780343489522e-15      -1.117369193231e-16       1.601923600415e-16 
 1073       1.681448381506e-10       3.372871055472e-12      -1.164583961798e-11       0.000000000000e+00       4.762700478291e-15      -1.165584215446e-16       1.583640513894e-16 
 1074       1.686294876095e-10       3.329479443948e-12      -1.160409114770e-11       0.000000000000e+00       4.745137144464e-15      -1.213050712163e-16       1.565362918157e-16 
 1075       1.691095350985e-10       3.286342574205e-12      -1.155896326433e-11       0.000000000000e+00       4.727653046192e-15      -1.259753220025e-16       1.547088657757e-16 
 1076       1.695846299682e-10       3.243478174519e-12      -1.151048916870e-11       0.000000000000e+00       4.710247734054e-15      -1.305676187573e-16       1.528815559475e-16 
 1077       1.700544191272e-10       3.200904093390e-12      -1.145870240937e-11       0.000000000000e+00       4.692920751037e-15      -1.350803975066e-16       1.510541432274e-16 
 1078       1.705185470376e-10       3.158638299811e-12      -1.140363688355e-11       0.000000000000e+00       4.675671632510e-15      -1.395120854297e-16       1.492264067258e-16 
 1079       1.709766557085e-10       3.116698883537e-12      -1.134532683797e-11       0.000000000000e+00       4.658499906208e-15      -1.438611008409e-16       1.473981237627e-16 
 1080       1.714283846911e-10       3.075104055350e-12      -1.128380686975e-11       0.000000000000e+00       4.641405092205e-15      -1.481258531717e-16       1.455690698636e-16 
 1081       1.718733710728e-10       3.033872147332e-12      -1.121911192728e-11       0.000000000000e+00       4.624386702897e-15      -1.523047429519e-16       1.437390187550e-16 
 1082       1.723112494720e-10       2.993021613130e-12      -1.115127731116e-11       0.000000000000e+00       4.607444242977e-15      -1.563961617922e-16       1.419077423600e-16 
 1083       1.727416520321e-10       2.952571028229e-12      -1.108033867498e-11       0.000000000000e+00       4.590577209413e-15      -1.603984923651e-16       1.400750107942e-16 
 1084       1.731642084166e-10       2.912539090215e-12      -1.100633202631e-11       0.000000000000e+00       4.573785091430e-15      -1.643101083872e-16       1.382405923611e-16 
 1085       1.735785458029e-10       2.872944619048e-12      -1.092929372752e-11       0.000000000000e+00       4.557067370484e-15      -1.681293746010e-16       1.364042535480e-16 
 1086       1.739842888772e-10       2.833806557330e-12      -1.084926049667e-11       0.000000000000e+00       4.540423520243e-15      -1.718546467562e-16       1.345657590217e-16 
 1087       1.743810598288e-10       2.795143970573e-12      -1.076626940843e-11       0.000000000000e+00       4.523853006565e-15      -1.754842715919e-16       1.327248716240e-16 
